ngram,document_count,high_score_presence_rate,low_score_presence_rate,presence_rate_difference,chi2_score,chi2_p_value,mean_score_when_present,association
high school,2466,0.008433039029622877,0.03232420098874109,-0.023891161959118216,848.2760893831019,1.7232512454563472e-186,29.87509935117608,lower_score
highly motivated,6464,0.034095222378082636,0.07271705163604515,-0.038621829257962516,845.7073097861221,6.234606209590621e-186,35.881535426980406,lower_score
business impact skills,8141,0.04566383364963909,0.0888543509531834,-0.04319051730354431,839.7592759847419,1.2244390682088353e-184,34.876658887114836,lower_score
technical applications,4269,0.019638584041586978,0.050908549792494574,-0.0312699657509076,839.4298515149646,1.443962089957939e-184,32.72546966502666,lower_score
19 years experience,942,0.015116758808482171,0.00042988707197301614,0.014686871736509155,839.196095290302,1.6232134954568746e-184,54.654458598726144,higher_score
skills strategy,2100,0.0064196715900651895,0.028289876159455905,-0.021870204569390716,834.722555594321,1.5238785032550178e-183,29.224588095238023,lower_score
skills strategy execution,2092,0.006386665566465883,0.02819067145053905,-0.02180400588407317,832.8497389571605,3.891471846099506e-183,29.194151529636642,lower_score
24 years,854,0.014011057017905448,8.26705907640416e-05,0.013928386427141407,832.5292423392291,4.568695651869839e-183,60.75103044496484,higher_score
tasks education,1538,0.0033666144071293025,0.02205651361584689,-0.018689899208717588,832.3640912743767,4.9624632504065145e-183,29.487025357607315,lower_score
business stakeholders translate,1857,0.025563165277662253,0.0050925083910649425,0.02047065688659731,827.0036139207893,7.262895137044407e-182,51.83035810446968,higher_score
requirements technical specs,1857,0.025563165277662253,0.0050925083910649425,0.02047065688659731,827.0036139207893,7.262895137044407e-182,51.83035810446968,higher_score
stakeholders translate,1857,0.025563165277662253,0.0050925083910649425,0.02047065688659731,827.0036139207893,7.262895137044407e-182,51.83035810446968,higher_score
stakeholders translate requirements,1857,0.025563165277662253,0.0050925083910649425,0.02047065688659731,827.0036139207893,7.262895137044407e-182,51.83035810446968,higher_score
technical specs,1857,0.025563165277662253,0.0050925083910649425,0.02047065688659731,827.0036139207893,7.262895137044407e-182,51.83035810446968,higher_score
translate requirements,1857,0.025563165277662253,0.0050925083910649425,0.02047065688659731,827.0036139207893,7.262895137044407e-182,51.83035810446968,higher_score
translate requirements technical,1857,0.025563165277662253,0.0050925083910649425,0.02047065688659731,827.0036139207893,7.262895137044407e-182,51.83035810446968,higher_score
management analyzed business,1758,0.02445746348708553,0.00456341661017508,0.01989404687691045,825.0554856649638,1.9259780915672248e-181,51.985600113765685,higher_score
senior management analyzed,1758,0.02445746348708553,0.00456341661017508,0.01989404687691045,825.0554856649638,1.9259780915672248e-181,51.985600113765685,higher_score
collaborated business stakeholders,1861,0.025579668289461906,0.005142110745523367,0.02043755754393854,822.5595814119418,6.718717372581826e-181,51.79647232670619,higher_score
python sql spark,1525,0.02183348461094077,0.003339891866867274,0.018493592744073497,821.9179942386351,9.263482510923583e-181,53.08732131147546,higher_score
tasks education bachelor,1500,0.003234590312732075,0.02156049007126262,-0.018325899758530544,820.5312150173904,1.8547072541630882e-180,29.431313333333364,lower_score
24 years professional,838,0.01376351184091066,6.613647261123328e-05,0.013697375368299427,820.5148574062589,1.8699573410797697e-180,61.040829355608544,higher_score
experience 24,838,0.01376351184091066,6.613647261123328e-05,0.013697375368299427,820.5148574062589,1.8699573410797697e-180,61.040829355608544,higher_score
experience 24 years,838,0.01376351184091066,6.613647261123328e-05,0.013697375368299427,820.5148574062589,1.8699573410797697e-180,61.040829355608544,higher_score
data pipelines using,1507,0.021618945457545287,0.003257221276103233,0.018361724181442055,819.9161097284598,2.523517008398785e-180,53.08708029197087,higher_score
designed executed tests,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
executed tests,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
executed tests optimize,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
features marketing campaigns,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
optimize product,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
optimize product features,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
product features marketing,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
tests optimize,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
tests optimize product,1710,0.02387985807409769,0.004348473074188574,0.019531384999909116,817.571463328376,8.161313688594271e-180,52.951032163742816,higher_score
data insights,1716,0.0239458701212963,0.00438154131049419,0.019564328810802112,817.4635106076607,8.614504667387213e-180,53.09997377622392,higher_score
tableau power bi,2638,0.03388068322468715,0.009672459119392908,0.024208224105294246,814.1544933416981,4.514949634492465e-179,50.50111068991674,higher_score
built data pipelines,1497,0.021470418351348414,0.0032406871579504248,0.018229731193397988,813.5691691960557,6.0521575175760244e-179,53.14584168336679,higher_score
efficient data processing,1497,0.021470418351348414,0.0032406871579504248,0.018229731193397988,813.5691691960557,6.0521575175760244e-179,53.14584168336679,higher_score
pipelines using python,1497,0.021470418351348414,0.0032406871579504248,0.018229731193397988,813.5691691960557,6.0521575175760244e-179,53.14584168336679,higher_score
spark efficient,1497,0.021470418351348414,0.0032406871579504248,0.018229731193397988,813.5691691960557,6.0521575175760244e-179,53.14584168336679,higher_score
spark efficient data,1497,0.021470418351348414,0.0032406871579504248,0.018229731193397988,813.5691691960557,6.0521575175760244e-179,53.14584168336679,higher_score
sql spark efficient,1497,0.021470418351348414,0.0032406871579504248,0.018229731193397988,813.5691691960557,6.0521575175760244e-179,53.14584168336679,higher_score
company city,4280,0.019952141265780377,0.05077627684727213,-0.030824135581491753,813.5678845898302,6.056050855373856e-179,33.10791939252313,lower_score
experienced cloud architect,1354,0.01983662018318281,0.0025131859592268644,0.017323434223955943,812.2787120353324,1.1547109847299927e-178,54.66487075332346,higher_score
analytical skills,6431,0.034276755507878814,0.0719895504373217,-0.03771279492944289,810.5031042887928,2.808766591023089e-178,35.99697947442098,lower_score
role manager,1500,0.021486921363148066,0.003273755394256041,0.018213165968892026,810.4670896284465,2.859866498951683e-178,53.13961666666677,higher_score
role manager experience,1476,0.021206370162553972,0.003158016567186384,0.018048353595367588,808.8063966718299,6.567573833966358e-178,53.30060975609765,higher_score
20 years experience,960,0.015199273867480434,0.0006448306079595241,0.01455444325952091,808.6781607879591,7.003020198769372e-178,53.20596354166663,higher_score
25 years professional,826,0.013565475699314829,6.613647261123328e-05,0.013499339226703596,808.5385430525425,7.510007771299534e-178,61.95675544794188,higher_score
experience 25,826,0.013565475699314829,6.613647261123328e-05,0.013499339226703596,808.5385430525425,7.510007771299534e-178,61.95675544794188,higher_score
experience 25 years,826,0.013565475699314829,6.613647261123328e-05,0.013499339226703596,808.5385430525425,7.510007771299534e-178,61.95675544794188,higher_score
requirements technical,1889,0.02579420744285739,0.00539012251781549,0.0204040849250419,807.7147988579507,1.1343183684538162e-177,51.580566437268544,higher_score
built data,1519,0.021684957504743897,0.0033894942213256985,0.0182954632834182,807.5785994638392,1.2143582188586285e-177,52.98420342330488,higher_score
pipelines using,1551,0.0220315207525366,0.0035713695210065886,0.01846015123153001,805.2198351126735,3.9553014679306995e-177,52.79658929722767,higher_score
business stakeholders,1939,0.02632230382044627,0.005687736644566037,0.020634567175880233,804.7642422777624,4.968587136213627e-177,51.3472872614751,higher_score
management analyzed,1776,0.02452347553428414,0.004794894264314395,0.019728581269969746,803.1644956953648,1.1067371382835307e-176,51.78948479729733,higher_score
12 years professional,1785,0.024622493605082056,0.00484449661877282,0.019777996986309235,803.1231513634503,1.1298829154617178e-176,50.77594117647064,higher_score
role mobile,1912,0.026008746596252873,0.005555463699343572,0.0204532828969093,801.8514440549529,2.1356222540954435e-176,53.23812238493741,higher_score
role systems analyst,1420,0.020529746678768217,0.002910004794894261,0.017619741883873954,801.247140690992,2.8900845707638914e-176,53.28200000000001,higher_score
systems analyst experience,1420,0.020529746678768217,0.002910004794894261,0.017619741883873954,801.247140690992,2.8900845707638914e-176,53.28200000000001,higher_score
using python sql,1509,0.021536430398547024,0.0033729601031728903,0.018163470295374132,801.2428540820197,2.8962932731652527e-176,53.02130881378403,higher_score
conception delivery collaborated,1716,0.023846852050498385,0.0044807460194110395,0.019366106031087345,800.9825968701894,3.299339759186952e-176,52.00969405594404,higher_score
features marketing,1722,0.023912864097696995,0.004513814255716656,0.01939904984198034,800.909644923591,3.422063654593738e-176,52.80724738675972,higher_score
ai researcher,1568,0.022196550870533127,0.003687108348076246,0.01850944252245688,800.7489391093404,3.708756970476452e-176,53.13445471938782,higher_score
ai researcher experience,1568,0.022196550870533127,0.003687108348076246,0.01850944252245688,800.7489391093404,3.708756970476452e-176,53.13445471938782,higher_score
researcher experience,1568,0.022196550870533127,0.003687108348076246,0.01850944252245688,800.7489391093404,3.708756970476452e-176,53.13445471938782,higher_score
role ai researcher,1568,0.022196550870533127,0.003687108348076246,0.01850944252245688,800.7489391093404,3.708756970476452e-176,53.13445471938782,higher_score
23 years professional,814,0.01338394256951865,4.960235445842496e-05,0.013334340215060225,800.5241006605443,4.150613108083447e-176,61.250202702702666,higher_score
experience 23,814,0.01338394256951865,4.960235445842496e-05,0.013334340215060225,800.5241006605443,4.150613108083447e-176,61.250202702702666,higher_score
experience 23 years,814,0.01338394256951865,4.960235445842496e-05,0.013334340215060225,800.5241006605443,4.150613108083447e-176,61.250202702702666,higher_score
datasets uncover hidden,1644,0.02303820447231541,0.004100461301896451,0.018937743170418957,799.4851193609396,6.982412282950727e-176,52.41533759124096,higher_score
hidden patterns,1644,0.02303820447231541,0.004100461301896451,0.018937743170418957,799.4851193609396,6.982412282950727e-176,52.41533759124096,higher_score
uncover hidden,1644,0.02303820447231541,0.004100461301896451,0.018937743170418957,799.4851193609396,6.982412282950727e-176,52.41533759124096,higher_score
uncover hidden patterns,1644,0.02303820447231541,0.004100461301896451,0.018937743170418957,799.4851193609396,6.982412282950727e-176,52.41533759124096,higher_score
complex problems,6115,0.03231289710372016,0.068732329161219,-0.03641943205749885,794.9240371114524,6.849694385812383e-175,35.98053066230595,lower_score
large datasets uncover,1648,0.02305470748411506,0.004150063656354876,0.018904643827760186,794.7591646340761,7.439054291905495e-175,52.36991201456319,higher_score
company city state,4224,0.01978711114778385,0.05001570741224307,-0.030228596264459222,792.8075983964884,1.976184487921698e-174,33.14420099431793,lower_score
23 years,822,0.01344995461671726,0.00011573882706965825,0.013334215789647602,792.7183176108817,2.0665168747962554e-174,60.99948905109487,higher_score
oriented professional,6167,0.03269246637511217,0.06921181858765037,-0.0365193522125382,792.5523084523993,2.245601821572751e-174,35.982399870277426,lower_score
strong analytical,6351,0.03394669527188576,0.07099750334815337,-0.03705080807626761,792.1528864275092,2.742681209696346e-174,36.048349078885416,lower_score
analysis large datasets,1648,0.02303820447231541,0.004166597774507684,0.018871606697807724,791.9838021895166,2.984954705470281e-174,52.362930825242806,higher_score
data analysis large,1648,0.02303820447231541,0.004166597774507684,0.018871606697807724,791.9838021895166,2.984954705470281e-174,52.35845873786416,higher_score
professional extensive,6117,0.032362406139119115,0.0687157950430662,-0.036353388903947084,791.7846491575386,3.297902035155971e-174,36.02119829982032,lower_score
datasets uncover,1656,0.02312071953131367,0.0042162001289661084,0.018904519402347563,790.9093371609447,5.111506529779655e-174,52.30673007246386,higher_score
role solutions,1676,0.023335258684709155,0.004331938956035766,0.01900331972867339,789.6609999962996,9.549135039747113e-174,52.55687350835324,higher_score
role solutions architect,1676,0.023335258684709155,0.004331938956035766,0.01900331972867339,789.6609999962996,9.549135039747113e-174,52.55687350835324,higher_score
extensive experience,6479,0.034854360920866655,0.07220449397330818,-0.037350133052441524,789.1000657663981,1.2645129222408256e-173,36.05689844111767,lower_score
environments skills,6063,0.032032345903126064,0.06815363502587081,-0.036121289122744746,788.6688129672394,1.5692315612203752e-173,36.008304469734625,lower_score
practical familiar,3659,0.01620595758725924,0.04426183429506673,-0.028055876707807487,788.3898643144362,1.8044156643981053e-173,32.46801175184444,lower_score
13 years,3044,0.037923921115602034,0.012334452141995167,0.025589468973606866,788.3764670451601,1.8165587555528917e-173,47.429727332457304,higher_score
performed exploratory,1652,0.02305470748411506,0.0042162001289661084,0.018838507355148953,787.2971660612857,3.1182678121182777e-173,52.32896186440686,higher_score
performed exploratory data,1652,0.02305470748411506,0.0042162001289661084,0.018838507355148953,787.2971660612857,3.1182678121182777e-173,52.32896186440686,higher_score
analysis design,6233,0.0332040597409014,0.06979051272299856,-0.036586452982097166,787.0444131565188,3.538894008740929e-173,36.10407347986544,lower_score
designed executed,1744,0.02406139120389387,0.004728757791703162,0.019332633412190707,785.4007365047357,8.058240522510317e-173,52.639681766055176,higher_score
strong analytical skills,6135,0.032560442280714946,0.06881499975198303,-0.03625455747126809,785.1748908726429,9.022861158272815e-173,36.01550203748997,lower_score
experienced professional,5506,0.028319168248204234,0.06266430779913935,-0.03434513955093512,785.1454471228319,9.156848442227257e-173,32.354906465673785,lower_score
complex data,1748,0.024094397227493174,0.004761826028008779,0.019332571199484394,783.5984375272354,1.986561818105781e-172,52.79022597254019,higher_score
teams collaborated,1680,0.023335258684709155,0.0043980754286469985,0.018937183256062157,782.3070338573559,3.792137550560363e-172,52.041452380952435,higher_score
efficient data,1535,0.021717963528343202,0.003620971875465013,0.01809699165287819,781.9160817090986,4.611970612500925e-172,52.73200325732905,higher_score
model performance ensure,1773,0.024358445416287615,0.004910633091384052,0.019447812324903564,781.7871487623698,4.919485479977879e-172,52.208525098702935,higher_score
performance ensure accuracy,1773,0.024358445416287615,0.004910633091384052,0.019447812324903564,781.7871487623698,4.919485479977879e-172,52.208525098702935,higher_score
statistical techniques validate,1773,0.024358445416287615,0.004910633091384052,0.019447812324903564,781.7871487623698,4.919485479977879e-172,52.208525098702935,higher_score
techniques validate model,1773,0.024358445416287615,0.004910633091384052,0.019447812324903564,781.7871487623698,4.919485479977879e-172,52.208525098702935,higher_score
validate model,1773,0.024358445416287615,0.004910633091384052,0.019447812324903564,781.7871487623698,4.919485479977879e-172,52.208525098702935,higher_score
validate model performance,1773,0.024358445416287615,0.004910633091384052,0.019447812324903564,781.7871487623698,4.919485479977879e-172,52.208525098702935,higher_score
optimization implemented,1733,0.023912864097696995,0.004695689555397546,0.01921717454229945,780.9734317808443,7.393356349417093e-172,51.845357761107955,higher_score
experience intern,1397,0.0029210330885386594,0.020171624146426658,-0.017250591057888,780.669669921707,8.60769658782816e-172,29.362512526843293,lower_score
using python,1555,0.021932502681738686,0.0037367107025346705,0.018195791979204016,780.3102037705726,1.0304900169276118e-171,52.68973633440519,higher_score
internal teams collaborated,1644,0.02292268338971784,0.0042162001289661084,0.018706483260751732,780.0783757382729,1.1573080273473113e-171,52.20280717761563,higher_score
teams collaborated multidisciplinary,1644,0.02292268338971784,0.0042162001289661084,0.018706483260751732,780.0783757382729,1.1573080273473113e-171,52.20280717761563,higher_score
model performance,1783,0.02445746348708553,0.004976769563995285,0.019480693923090243,780.0335015869898,1.1836020906623353e-171,52.162411665732094,higher_score
experience intern abc,1393,0.002904530076739006,0.02012202179196823,-0.017217491715229225,779.9098439109221,1.2591920870856473e-171,29.358811916726545,lower_score
role mobile developer,1264,0.01863190032180817,0.002232105950629125,0.016399794371179045,779.8040464776592,1.3276848214843334e-171,56.73719145569608,higher_score
expertise practical familiar,3633,0.01612344252826098,0.04391461781385781,-0.027791175285596832,779.1196936025979,1.8702105134977555e-171,32.47718827415327,lower_score
motivated oriented,6037,0.03196633385592745,0.06778988442650909,-0.03582355057058163,779.0616614330881,1.9253431890497257e-171,36.02193059466638,lower_score
current company,3986,0.01838435514481338,0.04748598733486382,-0.029101632190050436,778.6694813284905,2.3430310354524435e-171,33.297178876065914,lower_score
oriented professional extensive,6007,0.03176829771433162,0.06749227029975859,-0.035723972585426964,778.6057666166214,2.4189742125800347e-171,36.02565423672397,lower_score
dynamic environments skills,6009,0.031784800726131275,0.06750880441791139,-0.03572400369178012,778.3479755592181,2.7522100713848075e-171,36.01568647029472,lower_score
solve complex problems,6009,0.031784800726131275,0.06750880441791139,-0.03572400369178012,778.3479755592181,2.7522100713848075e-171,36.02280995173921,lower_score
analysis large,1656,0.02303820447231541,0.004298870719730149,0.01873933375258526,777.1479628717334,5.018745942340178e-171,52.25241243961362,higher_score
measurable business,7021,0.03871606568198536,0.0772970023643723,-0.03858093668238694,776.9665372368382,5.49593840723913e-171,34.69708730950032,lower_score
role data engineer,2136,0.028269659212805276,0.006993931978637884,0.02127572723416739,776.6463978452614,6.451318818505473e-171,50.13006554307115,higher_score
solve complex,6045,0.032048848914925716,0.0678394867809675,-0.03579063786604179,776.6016785214769,6.597382351545778e-171,36.031095119934,lower_score
manager experience,4321,0.050796270319331045,0.020551908863941266,0.03024436145538978,775.8188478835793,9.762917202765815e-171,47.347711177967994,higher_score
possesses strong,6033,0.031982836867727106,0.06770721383574506,-0.03572437696801795,775.2678147721006,1.286437870481228e-170,36.03276064975982,lower_score
data analysis design,6001,0.03176829771433162,0.06739306559084175,-0.03562476787651013,775.0615861516907,1.4263575826349295e-170,36.02924429261805,lower_score
applied statistical techniques,1777,0.024358445416287615,0.004976769563995285,0.019381675852292328,774.7310767649367,1.6830227903713497e-170,52.15005908835133,higher_score
art deep,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
art deep learning,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
deep learning architectures,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
implemented state,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
implemented state art,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
learning architectures,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
researched implemented state,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
state art deep,1686,0.023351761696508808,0.0044807460194110395,0.018871015677097768,774.08514560395,2.3255882441044916e-170,52.100812574140065,higher_score
techniques validate,1779,0.024374948428087267,0.004993303682148093,0.019381644745939175,773.857619107782,2.6061730275164287e-170,52.133903878583645,higher_score
highly motivated oriented,6001,0.031784800726131275,0.06737653147268895,-0.03559173074655767,773.6247241641407,2.9284710382354096e-170,36.03397350441609,lower_score
tableau power,2686,0.034078719366282983,0.010267687372894034,0.02381103199338895,773.5816899977137,2.9922490124893593e-170,50.18166418466132,higher_score
professional extensive experience,6019,0.031916824820528496,0.067541872654217,-0.03562504783368851,772.7558864939713,4.524285664088857e-170,36.040456886526165,lower_score
analysis design possesses,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
complex problems dynamic,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
design possesses,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
design possesses strong,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
development data analysis,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
motivated oriented professional,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
problems dynamic,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
problems dynamic environments,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
skills ability solve,5997,0.03176829771433162,0.06732692911823053,-0.03555863140389891,772.7015418006847,4.6490696334909165e-170,36.03340086710036,lower_score
measurable business impact,7013,0.03871606568198536,0.07716472941914986,-0.0384486637371645,772.5283315044145,5.07021931536982e-170,34.70555468415824,lower_score
possesses strong analytical,5999,0.031784800726131275,0.06734346323638334,-0.03555866251025206,772.4452831388921,5.285471724226666e-170,36.03463660610117,lower_score
software development data,6001,0.03180130373793093,0.06735999735453614,-0.035558693616605214,772.1891952889207,6.008476142920089e-170,36.034535910681704,lower_score
automation optimization implemented,1720,0.023714827956101164,0.004679155437244738,0.019035672518856427,772.0825832712811,6.337890795714927e-170,51.892784883720985,higher_score
optimization implemented best,1720,0.023714827956101164,0.004679155437244738,0.019035672518856427,772.0825832712811,6.337890795714927e-170,51.892784883720985,higher_score
ability solve complex,6005,0.03183430976153023,0.06739306559084175,-0.03555875582931152,771.6775313417629,7.762727080919035e-170,36.03795670274787,lower_score
extensive experience software,6007,0.031850812773329885,0.06740959970899456,-0.03555878693566467,771.421954903806,8.822339799223099e-170,36.038791410021794,lower_score
ability solve,6013,0.03190032180872884,0.06745920206345297,-0.03555888025472413,770.6562456925562,1.294405989888365e-169,36.042100449027274,lower_score
20 years expertise,792,0.012987870286326988,8.26705907640416e-05,0.012905199695562947,770.6550522422827,1.2951796252643274e-169,59.98748106060611,higher_score
applied statistical,1781,0.024374948428087267,0.00502637191845371,0.019348576509633557,770.3531661307024,1.5064981394118156e-169,52.10950589556447,higher_score
automated data extraction,1638,0.02279065929532062,0.004249268365271725,0.018541390930048897,769.1773323620673,2.7141165884429447e-169,52.59457875457876,higher_score
extraction transformation processes,1638,0.02279065929532062,0.004249268365271725,0.018541390930048897,769.1773323620673,2.7141165884429447e-169,52.59457875457876,higher_score
processes using airflow,1638,0.02279065929532062,0.004249268365271725,0.018541390930048897,769.1773323620673,2.7141165884429447e-169,52.59457875457876,higher_score
transformation processes,1638,0.02279065929532062,0.004249268365271725,0.018541390930048897,769.1773323620673,2.7141165884429447e-169,52.59457875457876,higher_score
transformation processes using,1638,0.02279065929532062,0.004249268365271725,0.018541390930048897,769.1773323620673,2.7141165884429447e-169,52.59457875457876,higher_score
using airflow,1638,0.02279065929532062,0.004249268365271725,0.018541390930048897,769.1773323620673,2.7141165884429447e-169,52.59457875457876,higher_score
goals identified mitigated,1644,0.02285667134251923,0.004282336601577341,0.01857433474094189,769.0958640098709,2.827105845199705e-169,51.98485097323601,higher_score
experience experience technical,4057,0.01894545754600157,0.048097749706517624,-0.029152292160516055,767.7081672231241,5.663276168332059e-169,33.006872072960036,lower_score
statistical techniques,1789,0.024440960475285878,0.0050925083910649425,0.019348452084220934,766.8984589344564,8.494194783547642e-169,52.06200391280062,higher_score
experience software development,6025,0.032032345903126064,0.0675253385360642,-0.03549299263293813,766.273734723137,1.161330570912931e-168,36.0678730290458,lower_score
analytical skills ability,6017,0.031982836867727106,0.06744266794530017,-0.03545983107757306,765.859433793537,1.4290166679898485e-168,36.0521996011303,lower_score
strategic goals identified,1648,0.022873174354318883,0.004331938956035766,0.018541235398283118,764.4971682718802,2.8264094896554166e-168,51.94280643203883,higher_score
large datasets,1678,0.023203234590311934,0.004497280137563848,0.018705954452748086,764.2290491116995,3.232454274514922e-168,52.09232419547089,higher_score
js work experience,1674,0.023153725554912977,0.0044807460194110395,0.018672979535501937,763.3567353613021,5.002651723025019e-168,52.282517921147,higher_score
includes experience production,3564,0.015826388315867232,0.043071377788064726,-0.027244989472197494,763.2931176578849,5.164552877872944e-168,32.41590347923657,lower_score
development data,6061,0.03232940011551981,0.0678229526628147,-0.03549355254729489,761.7463976402591,1.1203095384697416e-167,36.078824451410824,lower_score
deployed machine,1635,0.022708144236322357,0.004282336601577341,0.018425807634745016,761.0112232006187,1.6187816075289027e-167,52.51696636085632,higher_score
deployed machine learning,1635,0.022708144236322357,0.004282336601577341,0.018425807634745016,761.0112232006187,1.6187816075289027e-167,52.51696636085632,higher_score
developed deployed machine,1635,0.022708144236322357,0.004282336601577341,0.018425807634745016,761.0112232006187,1.6187816075289027e-167,52.51696636085632,higher_score
learning models predict,1635,0.022708144236322357,0.004282336601577341,0.018425807634745016,761.0112232006187,1.6187816075289027e-167,52.51696636085632,higher_score
machine learning models,1635,0.022708144236322357,0.004282336601577341,0.018425807634745016,761.0112232006187,1.6187816075289027e-167,52.51696636085632,higher_score
predict customer churn,1635,0.022708144236322357,0.004282336601577341,0.018425807634745016,761.0112232006187,1.6187816075289027e-167,52.51696636085632,higher_score
collaborated business,1935,0.02599224358445322,0.005952282535010968,0.02003996104944225,760.6213820876735,1.9676695221172755e-167,51.16598966408281,higher_score
aws azure,1674,0.02310421651951402,0.004530348373869464,0.018573868145644556,755.2748369207238,2.860667828894317e-166,51.91069593787337,higher_score
js work,1680,0.02317022856671263,0.00456341661017508,0.018606811956537548,755.2494340694934,2.8972827146637474e-166,52.19728273809528,higher_score
node js work,1680,0.02317022856671263,0.00456341661017508,0.018606811956537548,755.2494340694934,2.8972827146637474e-166,52.19728273809528,higher_score
engineer email,5210,0.026668867068238976,0.05942362064118945,-0.032754753572950476,754.6867107078406,3.8401317775351635e-166,34.285642034548985,lower_score
extraction transformation,1664,0.02298869543691645,0.0044807460194110395,0.01850794941750541,754.4301546603067,4.3664672095463357e-166,52.3680558894231,higher_score
models predict,1639,0.022708144236322357,0.004348473074188574,0.018359671162133783,753.7140241502279,6.249447809942886e-166,52.464023794997004,higher_score
models predict customer,1639,0.022708144236322357,0.004348473074188574,0.018359671162133783,753.7140241502279,6.249447809942886e-166,52.464023794997004,higher_score
predict customer,1639,0.022708144236322357,0.004348473074188574,0.018359671162133783,753.7140241502279,6.249447809942886e-166,52.464023794997004,higher_score
data extraction transformation,1660,0.02292268338971784,0.0044807460194110395,0.0184419373703068,750.863080086443,2.6045759884788973e-165,52.37025301204822,higher_score
data pipelines,1593,0.022180047858733475,0.004116995420049259,0.018063052438684217,750.6236828746199,2.9362331480217233e-165,52.143731952291354,higher_score
customer churn,1647,0.022774156283520967,0.004414609546799807,0.01835954673672116,750.0428303696793,3.927251464446356e-165,52.40292653309053,higher_score
analysis education,3222,0.013796517864509965,0.0394504059126003,-0.025653888048090337,748.5772206304443,8.180228285587981e-165,32.152493792675216,lower_score
goals identified,1660,0.022906180377918188,0.004497280137563848,0.01840890024035434,748.1752776680403,1.0003743467136967e-164,51.79681024096385,higher_score
role consultant experience,1674,0.02305470748411506,0.004579950728327889,0.01847475675578717,747.235949270964,1.6010584579654675e-164,52.42568996415762,higher_score
exploratory data,1688,0.023203234590311934,0.00466262131909193,0.018540613271220006,746.3310347731589,2.5186586009682606e-164,51.963732227488244,higher_score
exploratory data analysis,1688,0.023203234590311934,0.00466262131909193,0.018540613271220006,746.3310347731589,2.5186586009682606e-164,51.963732227488244,higher_score
title ideal,3974,0.018615397310008518,0.04705610026289087,-0.028440702952882355,745.947981435029,3.0511212143960526e-164,32.785439104176824,lower_score
learning models,1645,0.02272464724812201,0.004431143664952615,0.018293503583169394,745.5617693772255,3.702000739004874e-164,52.38738601823714,higher_score
present led,13900,0.08825810710455323,0.14139977844279958,-0.05314167133824635,744.5800076635289,6.052136509290299e-164,36.22686474820157,lower_score
developed deployed,1669,0.0229721924251168,0.004579950728327889,0.018392241696788908,742.7946161848664,1.4795221386438506e-163,52.24325344517682,higher_score
