ngram,document_count,high_score_presence_rate,low_score_presence_rate,presence_rate_difference,chi2_score,chi2_p_value,mean_score_when_present,association
hiring cloud engineer,283,0.0036966746431223714,0.00097551297101569,0.0027211616721066812,95.89103539419179,1.2138378211338944e-22,47.27401060070673,higher_score
jobdescription optimize database,3069,0.02087630992656092,0.029827549147667148,-0.008951239221106227,95.68088686640701,1.3497731398183583e-22,37.62654773541862,lower_score
goodskills analytics,5585,0.04011882168495583,0.05214860865395499,-0.012029786968999166,94.96169303569252,1.9410530669112815e-22,37.86000447627574,lower_score
field mustskills angular,1385,0.00844954204142253,0.014434285147401917,-0.005984743105979387,94.7757011238744,2.1322701406274694e-22,36.23720938628162,lower_score
teams deploy,1677,0.01056192755177806,0.0171458805244626,-0.006583952972684541,94.73187446014495,2.1800049809730625e-22,36.72886404293381,lower_score
field mustskills kubernetes,1116,0.006535192672662764,0.011904565070022131,-0.0053693723973593675,94.67571860477838,2.2427339088858314e-22,36.614610215053766,lower_score
js sql,917,0.010000825150589872,0.005142110745523367,0.004858714405066505,94.34723161359696,2.6475692675985777e-22,44.32106870229016,higher_score
functional teams create,1169,0.006914761944054793,0.012400588614606403,-0.00548582667055161,94.34641557530294,2.6486609706657295e-22,36.25402480752788,lower_score
teams create technical,1169,0.006914761944054793,0.012400588614606403,-0.00548582667055161,94.34641557530294,2.6486609706657295e-22,36.25402480752788,lower_score
requirements collaborate,1157,0.006832246885056526,0.01228484978753674,-0.005452602902480214,94.17380866267658,2.889995060980172e-22,36.107407087294845,lower_score
computing data engineering,886,0.004934400528096379,0.009705527355698526,-0.004771126827602147,94.15945880720989,2.911022448391879e-22,34.86911963882623,lower_score
code reviews create,1173,0.0069477679676541,0.012433656850912021,-0.005485888883257921,94.0268212776432,3.1127722237591415e-22,36.1348721227622,lower_score
reviews create,1173,0.0069477679676541,0.012433656850912021,-0.005485888883257921,94.0268212776432,3.1127722237591415e-22,36.1348721227622,lower_score
reviews create technical,1173,0.0069477679676541,0.012433656850912021,-0.005485888883257921,94.0268212776432,3.1127722237591415e-22,36.1348721227622,lower_score
administrator experience,1275,0.007673900486838851,0.013392635703774946,-0.005718735216936095,94.00382942437588,3.1491401597757214e-22,35.30935294117656,lower_score
jobtitle administrator,1275,0.007673900486838851,0.013392635703774946,-0.005718735216936095,94.00382942437588,3.1491401597757214e-22,35.30935294117656,lower_score
jobtitle administrator experience,1275,0.007673900486838851,0.013392635703774946,-0.005718735216936095,94.00382942437588,3.1491401597757214e-22,35.30935294117656,lower_score
functional teams design,1447,0.008911626371812802,0.014996445164597425,-0.006084818792784623,93.77401708201815,3.536843607404723e-22,36.38598134070496,lower_score
teams design architecture,1447,0.008911626371812802,0.014996445164597425,-0.006084818792784623,93.77401708201815,3.536843607404723e-22,36.38598134070496,lower_score
learning otherskills,5949,0.04297384272629572,0.05530662522114086,-0.012332782494845138,93.69877833908564,3.673876079120819e-22,37.92474365439565,lower_score
learning otherskills strong,5949,0.04297384272629572,0.05530662522114086,-0.012332782494845138,93.69877833908564,3.673876079120819e-22,37.92474365439565,lower_score
best practices education,2291,0.015100255796682518,0.02275094657826487,-0.007650690781582353,93.6336520305111,3.79677114555533e-22,37.23290702749889,lower_score
16 17,448,0.00201336743955772,0.00539012251781549,-0.00337675507825777,93.27749240826502,4.5453174379995835e-22,34.63801339285714,lower_score
16 17 years,448,0.00201336743955772,0.00539012251781549,-0.00337675507825777,93.27749240826502,4.5453174379995835e-22,34.63801339285714,lower_score
experience 16 17,448,0.00201336743955772,0.00539012251781549,-0.00337675507825777,93.27749240826502,4.5453174379995835e-22,34.63801339285714,lower_score
jobtitle network,991,0.005677036059080784,0.01069757444486707,-0.0050205383857862855,93.21433001999151,4.69271143674174e-22,34.963198789101924,lower_score
jobtitle network engineer,991,0.005677036059080784,0.01069757444486707,-0.0050205383857862855,93.21433001999151,4.69271143674174e-22,34.963198789101924,lower_score
teams create,1172,0.006964270979453753,0.012400588614606403,-0.00543631763515265,92.41400441831848,7.031475369434918e-22,36.28366040955639,lower_score
documentation automate,968,0.005528508952883903,0.010466096790727743,-0.00493758783784384,92.30177760299776,7.441742494764195e-22,35.55392045454549,lower_score
documentation automate workflows,968,0.005528508952883903,0.010466096790727743,-0.00493758783784384,92.30177760299776,7.441742494764195e-22,35.55392045454549,lower_score
technical documentation automate,968,0.005528508952883903,0.010466096790727743,-0.00493758783784384,92.30177760299776,7.441742494764195e-22,35.55392045454549,lower_score
11 14,1106,0.006502186649063457,0.011772292124799659,-0.005270105475736202,92.0320806434506,8.52826930829419e-22,35.44847197106691,lower_score
11 14 years,1106,0.006502186649063457,0.011772292124799659,-0.005270105475736202,92.0320806434506,8.52826930829419e-22,35.44847197106691,lower_score
experience 11 14,1106,0.006502186649063457,0.011772292124799659,-0.005270105475736202,92.0320806434506,8.52826930829419e-22,35.44847197106691,lower_score
developer experience 10,3123,0.021371400280550498,0.030224367983334565,-0.008852967702784067,91.97324901356555,8.785612047200154e-22,37.574231508165134,lower_score
angular node,754,0.008400033006023572,0.0040508589474380265,0.004349174058585545,91.93862092200848,8.940699519567778e-22,43.46858090185682,higher_score
angular node js,754,0.008400033006023572,0.0040508589474380265,0.004349174058585545,91.93862092200848,8.940699519567778e-22,43.46858090185682,higher_score
years jobdescription deploy,4405,0.031141183265944825,0.04163290950877064,-0.010491726242825815,91.58065400193156,1.0713530715051444e-21,38.382384790011336,lower_score
saas analytics,792,0.004323789091509202,0.00876308262098841,-0.004439293529479208,91.19232641335223,1.3036482800874326e-21,35.2700631313132,lower_score
field mustskills selenium,885,0.004967406551695686,0.0096559250012401,-0.004688518449544413,91.02983194855105,1.4152229697369707e-21,35.711468926553756,lower_score
mustskills selenium,885,0.004967406551695686,0.0096559250012401,-0.004688518449544413,91.02983194855105,1.4152229697369707e-21,35.711468926553756,lower_score
party apis education,2312,0.015314794950078002,0.022883219523487344,-0.0075684245734093415,90.7985467371017,1.5907015433562134e-21,37.33907871972319,lower_score
jobtitle business,2797,0.01894545754600157,0.027264760833981744,-0.008319303287980175,90.68536410803596,1.6843455026434015e-21,37.30175723989986,lower_score
jobtitle business analyst,2797,0.01894545754600157,0.027264760833981744,-0.008319303287980175,90.68536410803596,1.6843455026434015e-21,37.30175723989986,lower_score
architecture optimize database,1735,0.011057017905767637,0.017608835832741254,-0.006551817926973617,90.67340272669196,1.6945586562682435e-21,37.03606628242077,lower_score
design architecture optimize,1735,0.011057017905767637,0.017608835832741254,-0.006551817926973617,90.67340272669196,1.6945586562682435e-21,37.03606628242077,lower_score
applications cloud create,988,0.005693539070880438,0.010631437972255834,-0.004937898901375396,90.44471535889129,1.9021830378739103e-21,36.06189271255064,lower_score
cloud create,988,0.005693539070880438,0.010631437972255834,-0.004937898901375396,90.44471535889129,1.9021830378739103e-21,36.06189271255064,lower_score
cloud create technical,988,0.005693539070880438,0.010631437972255834,-0.004937898901375396,90.44471535889129,1.9021830378739103e-21,36.06189271255064,lower_score
bachelor laws,1228,0.012888852215529073,0.007390750814305281,0.005498101401223792,90.21585652429798,2.1354380264194874e-21,45.04899022801307,higher_score
bachelor laws mustskills,1228,0.012888852215529073,0.007390750814305281,0.005498101401223792,90.21585652429798,2.1354380264194874e-21,45.04899022801307,higher_score
education bachelor laws,1228,0.012888852215529073,0.007390750814305281,0.005498101401223792,90.21585652429798,2.1354380264194874e-21,45.04899022801307,higher_score
laws mustskills,1228,0.012888852215529073,0.007390750814305281,0.005498101401223792,90.21585652429798,2.1354380264194874e-21,45.04899022801307,higher_score
architecture troubleshoot,1556,0.009769782985394736,0.01593888989930754,-0.006169106913912804,89.63771023795368,2.860200333622892e-21,36.76928341902313,lower_score
architecture troubleshoot technical,1556,0.009769782985394736,0.01593888989930754,-0.006169106913912804,89.63771023795368,2.860200333622892e-21,36.76928341902313,lower_score
design architecture troubleshoot,1556,0.009769782985394736,0.01593888989930754,-0.006169106913912804,89.63771023795368,2.860200333622892e-21,36.76928341902313,lower_score
17 20,499,0.0023764336991500957,0.0058696119442469274,-0.0034931782450968317,89.61829991939565,2.8884003000988775e-21,34.486252505010064,lower_score
17 20 years,499,0.0023764336991500957,0.0058696119442469274,-0.0034931782450968317,89.61829991939565,2.8884003000988775e-21,34.486252505010064,lower_score
experience 17 20,499,0.0023764336991500957,0.0058696119442469274,-0.0034931782450968317,89.61829991939565,2.8884003000988775e-21,34.486252505010064,lower_score
jobdescription create,2148,0.014126578100503016,0.02136208065342891,-0.007235502552925894,89.3220903807833,3.3549197579540233e-21,37.00152467411548,lower_score
teams design,1456,0.009060153478009675,0.014996445164597425,-0.00593629168658775,88.70024977441923,4.5940721486698885e-21,36.49089629120884,lower_score
15 17,444,0.0020298704513573734,0.005307451927051449,-0.0032775814756940756,88.67062624403064,4.663387049665109e-21,33.96932432432434,lower_score
15 17 years,444,0.0020298704513573734,0.005307451927051449,-0.0032775814756940756,88.67062624403064,4.663387049665109e-21,33.96932432432434,lower_score
experience 15 17,444,0.0020298704513573734,0.005307451927051449,-0.0032775814756940756,88.67062624403064,4.663387049665109e-21,33.96932432432434,lower_score
python sql,726,0.008086475781830173,0.0039020518840627524,0.004184423897767421,88.38742460980136,5.3811821133409666e-21,45.3719972451791,higher_score
architecture automate,1553,0.009769782985394736,0.015889287544849112,-0.0061195045594543765,88.37243521801034,5.422113867234745e-21,36.6975338055377,lower_score
architecture automate workflows,1553,0.009769782985394736,0.015889287544849112,-0.0061195045594543765,88.37243521801034,5.422113867234745e-21,36.6975338055377,lower_score
design architecture automate,1553,0.009769782985394736,0.015889287544849112,-0.0061195045594543765,88.37243521801034,5.422113867234745e-21,36.6975338055377,lower_score
apis troubleshoot,1226,0.007409852298044396,0.012847009804732247,-0.005437157506687851,88.37086601529842,5.426416879005118e-21,36.453107667210496,lower_score
apis troubleshoot technical,1226,0.007409852298044396,0.012847009804732247,-0.005437157506687851,88.37086601529842,5.426416879005118e-21,36.453107667210496,lower_score
party apis troubleshoot,1226,0.007409852298044396,0.012847009804732247,-0.005437157506687851,88.37086601529842,5.426416879005118e-21,36.453107667210496,lower_score
automation otherskills,5333,0.038386005445992306,0.04971809328549257,-0.011332087839500266,88.24782977573592,5.774656825712133e-21,38.00526626664158,lower_score
automation otherskills strong,5333,0.038386005445992306,0.04971809328549257,-0.011332087839500266,88.24782977573592,5.774656825712133e-21,38.00526626664158,lower_score
database performance design,1670,0.01062793959897667,0.0169640052247817,-0.006336065625805031,88.10054915779207,6.221035408677635e-21,36.84255089820361,lower_score
performance design architecture,1670,0.01062793959897667,0.0169640052247817,-0.006336065625805031,88.10054915779207,6.221035408677635e-21,36.84255089820361,lower_score
applications cloud monitor,1699,0.010842478752372153,0.017228551115226646,-0.0063860723628544926,87.96907896190717,6.648571877681072e-21,37.034349617421995,lower_score
cloud monitor,1699,0.010842478752372153,0.017228551115226646,-0.0063860723628544926,87.96907896190717,6.648571877681072e-21,37.034349617421995,lower_score
cloud monitor production,1699,0.010842478752372153,0.017228551115226646,-0.0063860723628544926,87.96907896190717,6.648571877681072e-21,37.034349617421995,lower_score
business requirements monitor,1072,0.006320653519267269,0.01139200740728505,-0.0050713538880177815,87.9242763431478,6.80088405771546e-21,36.31182369402988,lower_score
requirements monitor,1072,0.006320653519267269,0.01139200740728505,-0.0050713538880177815,87.9242763431478,6.80088405771546e-21,36.31182369402988,lower_score
requirements monitor production,1072,0.006320653519267269,0.01139200740728505,-0.0050713538880177815,87.9242763431478,6.80088405771546e-21,36.31182369402988,lower_score
enterprise applications otherskills,2235,0.014803201584288772,0.022122650088458127,-0.007319448504169355,87.8486202575777,7.066051197235972e-21,37.530089485458674,lower_score
strategic planning,3662,0.034920372968065265,0.02556174666424241,0.009358626303822854,87.65195861011566,7.804722493849209e-21,42.66743036592027,higher_score
aws ci,775,0.008548560112220445,0.004249268365271725,0.00429929174694872,87.40733611976627,8.832228573116928e-21,44.435832258064586,higher_score
aws ci cd,775,0.008548560112220445,0.004249268365271725,0.00429929174694872,87.40733611976627,8.832228573116928e-21,44.435832258064586,higher_score
deploy cloud,4886,0.045746348708637356,0.03495312577503718,0.010793222933600174,87.37850006888266,8.961940686392995e-21,42.232116250511865,higher_score
goodskills automation,5457,0.03937618615397146,0.05077627684727213,-0.011400090693300668,87.28073845115335,9.41604542002048e-21,37.89644584936764,lower_score
cloud solutions,4911,0.04596088786203284,0.03515153519287085,0.010809352669161991,87.19371704096247,9.839587922131704e-21,42.24530747301994,higher_score
cloud computing nlp,993,0.005776054129878705,0.010631437972255834,-0.0048553838423771286,87.00688933178262,1.0814381320450838e-20,35.59619838872113,lower_score
computing nlp,993,0.005776054129878705,0.010631437972255834,-0.0048553838423771286,87.00688933178262,1.0814381320450838e-20,35.59619838872113,lower_score
automate workflows monitor,1671,0.010660945622575975,0.016947471106628892,-0.006286525484052917,86.67635985600275,1.2781555462303565e-20,36.85865050867739,lower_score
workflows monitor production,1671,0.010660945622575975,0.016947471106628892,-0.006286525484052917,86.67635985600275,1.2781555462303565e-20,36.85865050867739,lower_score
agile devops,997,0.005809060153478012,0.010664506208561452,-0.00485544605508344,86.66003528152132,1.2887496276607934e-20,35.817326980942866,lower_score
designer experience years,483,0.005677036059080784,0.002298242423240358,0.0033787936358404265,86.62274804005331,1.313278348320638e-20,46.202536231884075,higher_score
big data performance,687,0.0036636686195230645,0.007688364941055828,-0.0040246963215327634,86.41024759840244,1.4622524264248814e-20,35.15502183406119,lower_score
data performance,687,0.0036636686195230645,0.007688364941055828,-0.0040246963215327634,86.41024759840244,1.4622524264248814e-20,35.15502183406119,lower_score
data performance optimization,687,0.0036636686195230645,0.007688364941055828,-0.0040246963215327634,86.41024759840244,1.4622524264248814e-20,35.15502183406119,lower_score
maintainable code collaborate,1423,0.008862117336413844,0.014649228683388435,-0.005787111346974591,86.25306366467768,1.583219383612553e-20,36.98527406886861,lower_score
production systems write,1516,0.0095387408201996,0.015509002827334506,-0.005970262007134906,86.16746832467541,1.6532508497584016e-20,36.6569591029024,lower_score
systems write,1516,0.0095387408201996,0.015509002827334506,-0.005970262007134906,86.16746832467541,1.6532508497584016e-20,36.6569591029024,lower_score
systems write clean,1516,0.0095387408201996,0.015509002827334506,-0.005970262007134906,86.16746832467541,1.6532508497584016e-20,36.6569591029024,lower_score
applications otherskills,2243,0.014902219655086688,0.022155718324763745,-0.0072534986696770574,85.96497692178191,1.831508165918837e-20,37.57824119482841,lower_score
applications otherskills strong,2243,0.014902219655086688,0.022155718324763745,-0.0072534986696770574,85.96497692178191,1.831508165918837e-20,37.57824119482841,lower_score
code collaborate cross,1424,0.008878620348213496,0.014649228683388435,-0.005770608335174938,85.70160614518275,2.0924288551301565e-20,36.99742275280901,lower_score
bachelor degree information,6409,0.046819044475614774,0.05905987004182773,-0.012240825566212955,85.68146822184099,2.1138467502834387e-20,37.65873381182689,lower_score
degree information,6409,0.046819044475614774,0.05905987004182773,-0.012240825566212955,85.68146822184099,2.1138467502834387e-20,37.65873381182689,lower_score
degree information technology,6409,0.046819044475614774,0.05905987004182773,-0.012240825566212955,85.68146822184099,2.1138467502834387e-20,37.65873381182689,lower_score
information technology mustskills,6409,0.046819044475614774,0.05905987004182773,-0.012240825566212955,85.68146822184099,2.1138467502834387e-20,37.65873381182689,lower_score
technology mustskills,6409,0.046819044475614774,0.05905987004182773,-0.012240825566212955,85.68146822184099,2.1138467502834387e-20,37.65873381182689,lower_score
business requirements deploy,1108,0.006617707731661031,0.011689621534035613,-0.0050719138023745825,85.08631608768505,2.8562037959537916e-20,36.22146660649821,lower_score
requirements deploy,1108,0.006617707731661031,0.011689621534035613,-0.0050719138023745825,85.08631608768505,2.8562037959537916e-20,36.22146660649821,lower_score
requirements deploy applications,1108,0.006617707731661031,0.011689621534035613,-0.0050719138023745825,85.08631608768505,2.8562037959537916e-20,36.22146660649821,lower_score
production systems analyze,1133,0.006799240861457219,0.01192109918817494,-0.005121858326717721,84.85568939266714,3.20955926669778e-20,35.7454545454546,lower_score
systems analyze,1133,0.006799240861457219,0.01192109918817494,-0.005121858326717721,84.85568939266714,3.20955926669778e-20,35.7454545454546,lower_score
systems analyze business,1133,0.006799240861457219,0.01192109918817494,-0.005121858326717721,84.85568939266714,3.20955926669778e-20,35.7454545454546,lower_score
12 14,1091,0.006502186649063457,0.011524280352507523,-0.005022093703444066,84.72286347637046,3.4325807544303074e-20,36.00360678276808,lower_score
12 14 years,1091,0.006502186649063457,0.011524280352507523,-0.005022093703444066,84.72286347637046,3.4325807544303074e-20,36.00360678276808,lower_score
experience 12 14,1091,0.006502186649063457,0.011524280352507523,-0.005022093703444066,84.72286347637046,3.4325807544303074e-20,36.00360678276808,lower_score
architecture deploy,1926,0.012575294991335674,0.01924571352986935,-0.006670418538533677,84.66533669639256,3.533920246783681e-20,37.02996884735201,lower_score
code reviews integrate,1174,0.007096295073850981,0.012301383905689548,-0.005205088831838568,84.57537801773833,3.69842409717033e-20,36.534267461669565,lower_score
reviews integrate,1174,0.007096295073850981,0.012301383905689548,-0.005205088831838568,84.57537801773833,3.69842409717033e-20,36.534267461669565,lower_score
reviews integrate party,1174,0.007096295073850981,0.012301383905689548,-0.005205088831838568,84.57537801773833,3.69842409717033e-20,36.534267461669565,lower_score
ux designer,1309,0.00806997277003052,0.013557976885303037,-0.005488004115272517,84.32278913460661,4.202431453525973e-20,36.453877005347614,lower_score
ux designer experience,1309,0.00806997277003052,0.013557976885303037,-0.005488004115272517,84.32278913460661,4.202431453525973e-20,36.453877005347614,lower_score
university mustskills python,1337,0.013813020876309617,0.008267059076404138,0.005545961799905479,84.30980668764346,4.230117451340699e-20,45.3946185489903,higher_score
microservices otherskills,5555,0.040234342767553395,0.05153684628230119,-0.011302503514747791,84.27931386682074,4.295865218644854e-20,38.04542574257422,lower_score
microservices otherskills strong,5555,0.040234342767553395,0.05153684628230119,-0.011302503514747791,84.27931386682074,4.295865218644854e-20,38.04542574257422,lower_score
documentation education,2018,0.013268421486921082,0.020072419437509804,-0.0068039979505887214,84.0742379190626,4.7654011727091356e-20,37.23808473736371,lower_score
documentation education bachelor,2018,0.013268421486921082,0.020072419437509804,-0.0068039979505887214,84.0742379190626,4.7654011727091356e-20,37.23808473736371,lower_score
nlp data engineering,900,0.005165442693291528,0.009705527355698526,-0.004540084662406999,83.9346235037851,5.114098957413209e-20,34.864194444444465,lower_score
field mustskills azure,1289,0.0079379486756333,0.013359567467469328,-0.005421618791836029,83.57199922489053,6.143713417085825e-20,36.39663304887518,lower_score
microservices analytics,2674,0.01818631900321755,0.025991633736215446,-0.007805314732997896,83.49783014766763,6.378594570046769e-20,37.440660059835466,lower_score
jobtitle cloud engineer,3212,0.022262562917731737,0.030803062118682882,-0.008540499200951145,83.22364428331984,7.327599812187158e-20,38.37136207970106,lower_score
saas big,696,0.003762686690320985,0.007737967295514253,-0.003975280605193268,83.21125902111422,7.373653960011385e-20,34.98415948275866,lower_score
saas big data,696,0.003762686690320985,0.007737967295514253,-0.003975280605193268,83.21125902111422,7.373653960011385e-20,34.98415948275866,lower_score
analyst experience 17,553,0.0028055120059410853,0.006332567252525557,-0.0035270552465844715,82.44325809892337,1.087475765256253e-19,35.2005153707053,lower_score
automate workflows create,1013,0.0059905932832742,0.010747176799325497,-0.004756583516051297,81.85336926908349,1.465668562602681e-19,36.07715695952621,lower_score
workflows create technical,1013,0.0059905932832742,0.010747176799325497,-0.004756583516051297,81.85336926908349,1.465668562602681e-19,36.07715695952621,lower_score
nlp data,903,0.005214951728690488,0.009705527355698526,-0.0044905756270080385,81.84120825970577,1.474714743985861e-19,34.92333887043191,lower_score
business requirements develop,1140,0.006898258932255139,0.01193763330632775,-0.00503937437407261,81.64021656801523,1.6325798263567635e-19,36.170166666666745,lower_score
requirements develop,1140,0.006898258932255139,0.01193763330632775,-0.00503937437407261,81.64021656801523,1.6325798263567635e-19,36.170166666666745,lower_score
requirements develop scalable,1140,0.006898258932255139,0.01193763330632775,-0.00503937437407261,81.64021656801523,1.6325798263567635e-19,36.170166666666745,lower_score
aws ideal,1351,0.01389553593530788,0.00841586613977942,0.00547966979552846,81.45339329775607,1.7944383931303251e-19,45.402457438934206,higher_score
aws ideal candidate,1351,0.01389553593530788,0.00841586613977942,0.00547966979552846,81.45339329775607,1.7944383931303251e-19,45.402457438934206,higher_score
pipelines perform code,1180,0.007195313144648901,0.012301383905689548,-0.005106070761040647,80.97433757017227,2.2866795641564e-19,36.52338983050853,lower_score
pandas goodskills,1235,0.007591385427840584,0.01281394156842663,-0.005222556140586045,80.93847731638428,2.3285534496517856e-19,36.4489230769231,lower_score
conflict resolution,3462,0.03295651456390661,0.024222483093864877,0.008734031470041731,80.75291239425654,2.557807813318587e-19,42.636904968226375,higher_score
workflows monitor,1683,0.010858981764171806,0.016947471106628892,-0.006088489342457086,80.72178137772761,2.598422069862758e-19,36.96126559714789,lower_score
automate workflows build,1063,0.006370162554666229,0.011193597989451342,-0.0048234354347851125,80.21127645585548,3.3644168309800786e-19,36.0111947318909,lower_score
workflows build,1063,0.006370162554666229,0.011193597989451342,-0.0048234354347851125,80.21127645585548,3.3644168309800786e-19,36.0111947318909,lower_score
workflows build ci,1063,0.006370162554666229,0.011193597989451342,-0.0048234354347851125,80.21127645585548,3.3644168309800786e-19,36.0111947318909,lower_score
code troubleshoot,1567,0.010017328162389524,0.015872753426696303,-0.005855425264306779,80.18694005158689,3.40611042858531e-19,36.84155711550733,lower_score
code troubleshoot technical,1567,0.010017328162389524,0.015872753426696303,-0.005855425264306779,80.18694005158689,3.40611042858531e-19,36.84155711550733,lower_score
maintainable code troubleshoot,1567,0.010017328162389524,0.015872753426696303,-0.005855425264306779,80.18694005158689,3.40611042858531e-19,36.84155711550733,lower_score
optimization devops,632,0.0033666144071293025,0.007076602569401925,-0.003709988162272623,79.81485380999064,4.1118984692525467e-19,35.433022151898804,lower_score
performance optimization devops,632,0.0033666144071293025,0.007076602569401925,-0.003709988162272623,79.81485380999064,4.1118984692525467e-19,35.433022151898804,lower_score
code collaborate,1435,0.009060153478009675,0.014649228683388435,-0.00558907520537876,79.77811284206427,4.1890756400644166e-19,37.09357142857144,lower_score
jobdescription deploy,4445,0.03180130373793093,0.04163290950877064,-0.009831605770839712,79.69533478914977,4.368308770507051e-19,38.52095500562427,lower_score
jobdescription develop scalable,3026,0.02094232197375953,0.029050445594485122,-0.00810812362072559,79.62098618672445,4.535819880110552e-19,37.96781394580307,lower_score
documentation design architecture,1171,0.0071623071210495945,0.012185645078619885,-0.0050233379575702905,78.97391222979886,6.293554037473982e-19,36.40705380017086,lower_score
technical documentation design,1171,0.0071623071210495945,0.012185645078619885,-0.0050233379575702905,78.97391222979886,6.293554037473982e-19,36.40705380017086,lower_score
issues collaborate cross,1768,0.011519102236157909,0.0176915064235053,-0.0061724041873473905,78.97364929321466,6.294391723012621e-19,37.12591628959277,lower_score
technical issues collaborate,1768,0.011519102236157909,0.0176915064235053,-0.0061724041873473905,78.97364929321466,6.294391723012621e-19,37.12591628959277,lower_score
goodskills agile,6347,0.04658800231041964,0.05826623237049306,-0.011678230060073423,78.74832189192514,7.054863556744602e-19,38.631393571766075,lower_score
issues monitor,1651,0.010660945622575975,0.01661678874357271,-0.005955843120996736,78.73995809020118,7.084795316924618e-19,36.800805572380355,lower_score
issues monitor production,1651,0.010660945622575975,0.01661678874357271,-0.005955843120996736,78.73995809020118,7.084795316924618e-19,36.800805572380355,lower_score
technical issues monitor,1651,0.010660945622575975,0.01661678874357271,-0.005955843120996736,78.73995809020118,7.084795316924618e-19,36.800805572380355,lower_score
workflows create,1018,0.006073108342272467,0.010747176799325497,-0.00467406845705303,78.64988876194008,7.415290993126762e-19,36.16750000000004,lower_score
cd pipelines perform,1193,0.007327337239046129,0.012384054496453594,-0.005056717257407465,78.55116879760492,7.79526998873259e-19,36.58979463537307,lower_score
pipelines perform,1193,0.007327337239046129,0.012384054496453594,-0.005056717257407465,78.55116879760492,7.79526998873259e-19,36.58979463537307,lower_score
17 18,502,0.0025084577935473233,0.0057869413534828865,-0.003278483559935563,78.46898885130953,8.126399245018485e-19,34.59524900398407,lower_score
17 18 years,502,0.0025084577935473233,0.0057869413534828865,-0.003278483559935563,78.46898885130953,8.126399245018485e-19,34.59524900398407,lower_score
experience 17 18,502,0.0025084577935473233,0.0057869413534828865,-0.003278483559935563,78.46898885130953,8.126399245018485e-19,34.59524900398407,lower_score
best practices troubleshoot,1080,0.00651868966086311,0.011325870934673814,-0.004807181273810704,78.41750061653708,8.340993668987968e-19,36.39611574074081,lower_score
practices troubleshoot,1080,0.00651868966086311,0.011325870934673814,-0.004807181273810704,78.41750061653708,8.340993668987968e-19,36.39611574074081,lower_score
practices troubleshoot technical,1080,0.00651868966086311,0.011325870934673814,-0.004807181273810704,78.41750061653708,8.340993668987968e-19,36.39611574074081,lower_score
cd pipelines integrate,1149,0.0070137800148527135,0.011970701542633367,-0.004956921527780654,78.37179824264857,8.536217791436472e-19,36.86006962576161,lower_score
production systems integrate,1045,0.0062711444838683085,0.010995188571617633,-0.0047240440877493245,78.26495623595522,9.01062765794886e-19,36.17607655502398,lower_score
systems integrate party,1045,0.0062711444838683085,0.010995188571617633,-0.0047240440877493245,78.26495623595522,9.01062765794886e-19,36.17607655502398,lower_score
saas automation,699,0.0038452017493192524,0.0077048990592086366,-0.003859697309889384,78.10612132869241,9.765087059267025e-19,35.32575822603727,lower_score
field mustskills terraform,1097,0.006650713755260338,0.011474677998049096,-0.004823964242788758,77.7422821633086,1.1740110621690227e-18,36.47916134913409,lower_score
analysis menu,349,0.004241274032510935,0.0015211388700583674,0.0027201351624525673,77.69826033772111,1.2004703097246316e-18,46.3824928366762,higher_score
analysis menu planning,349,0.004241274032510935,0.0015211388700583674,0.0027201351624525673,77.69826033772111,1.2004703097246316e-18,46.3824928366762,higher_score
structural analysis menu,349,0.004241274032510935,0.0015211388700583674,0.0027201351624525673,77.69826033772111,1.2004703097246316e-18,46.3824928366762,higher_score
database performance analyze,1053,0.006337156531066922,0.01106132504422887,-0.004724168513161947,77.67444221416828,1.2150339868477386e-18,36.28327160493835,lower_score
performance analyze,1053,0.006337156531066922,0.01106132504422887,-0.004724168513161947,77.67444221416828,1.2150339868477386e-18,36.28327160493835,lower_score
performance analyze business,1053,0.006337156531066922,0.01106132504422887,-0.004724168513161947,77.67444221416828,1.2150339868477386e-18,36.28327160493835,lower_score
engineer experience 10,5818,0.04251175839590545,0.053603611051401885,-0.011091852655496434,77.49795090816266,1.328602317261779e-18,38.44413801993811,lower_score
scalability performance optimization,693,0.0038121957257199455,0.007638762586597404,-0.0038265668608774583,77.43568251900405,1.371155527517954e-18,35.728614718614764,lower_score
jobtitle sales,550,0.006238138460269002,0.0028438683222830282,0.0033942701379859734,76.76899765006074,1.9217076166470676e-18,45.17550909090907,higher_score
jobtitle sales representative,550,0.006238138460269002,0.0028438683222830282,0.0033942701379859734,76.76899765006074,1.9217076166470676e-18,45.17550909090907,higher_score
representative experience,550,0.006238138460269002,0.0028438683222830282,0.0033942701379859734,76.76899765006074,1.9217076166470676e-18,45.17550909090907,higher_score
sales representative,550,0.006238138460269002,0.0028438683222830282,0.0033942701379859734,76.76899765006074,1.9217076166470676e-18,45.17550909090907,higher_score
sales representative experience,550,0.006238138460269002,0.0028438683222830282,0.0033942701379859734,76.76899765006074,1.9217076166470676e-18,45.17550909090907,higher_score
management team leadership,376,0.00450532222130539,0.0017030141697392598,0.0028023080515661297,76.54197381438726,2.1558187187286356e-18,46.84771276595752,higher_score
systems design,1739,0.011354072118161383,0.017377358178601927,-0.006023286060440544,76.45803807270802,2.2494225793368363e-18,36.94127947096032,lower_score
